ds,y,hour,day_of_week,is_weekend
2025-12-26 15:41:19.352495,263,15,Friday,0
2025-12-26 15:46:19.352495,243,15,Friday,0
2025-12-26 15:51:19.352495,250,15,Friday,0
2025-12-26 15:56:19.352495,237,15,Friday,0
2025-12-26 16:01:19.352495,266,16,Friday,0
2025-12-26 16:06:19.352495,261,16,Friday,0
2025-12-26 16:11:19.352495,241,16,Friday,0
2025-12-26 16:16:19.352495,244,16,Friday,0
2025-12-26 16:21:19.352495,252,16,Friday,0
2025-12-26 16:26:19.352495,237,16,Friday,0
2025-12-26 16:31:19.352495,231,16,Friday,0
2025-12-26 16:36:19.352495,245,16,Friday,0
2025-12-26 16:41:19.352495,236,16,Friday,0
2025-12-26 16:46:19.352495,237,16,Friday,0
2025-12-26 16:51:19.352495,226,16,Friday,0
2025-12-26 16:56:19.352495,216,16,Friday,0
2025-12-26 17:01:19.352495,235,17,Friday,0
2025-12-26 17:06:19.352495,241,17,Friday,0
2025-12-26 17:11:19.352495,228,17,Friday,0
2025-12-26 17:16:19.352495,244,17,Friday,0
2025-12-26 17:21:19.352495,222,17,Friday,0
2025-12-26 17:26:19.352495,218,17,Friday,0
2025-12-26 17:31:19.352495,227,17,Friday,0
2025-12-26 17:36:19.352495,226,17,Friday,0
2025-12-26 17:41:19.352495,233,17,Friday,0
2025-12-26 17:46:19.352495,217,17,Friday,0
2025-12-26 17:51:19.352495,238,17,Friday,0
2025-12-26 17:56:19.352495,243,17,Friday,0
2025-12-26 18:01:19.352495,222,18,Friday,0
2025-12-26 18:06:19.352495,234,18,Friday,0
2025-12-26 18:11:19.352495,210,18,Friday,0
2025-12-26 18:16:19.352495,230,18,Friday,0
2025-12-26 18:21:19.352495,229,18,Friday,0
2025-12-26 18:26:19.352495,226,18,Friday,0
2025-12-26 18:31:19.352495,217,18,Friday,0
2025-12-26 18:36:19.352495,187,18,Friday,0
2025-12-26 18:41:19.352495,209,18,Friday,0
2025-12-26 18:46:19.352495,208,18,Friday,0
2025-12-26 18:51:19.352495,204,18,Friday,0
2025-12-26 18:56:19.352495,214,18,Friday,0
2025-12-26 19:01:19.352495,208,19,Friday,0
2025-12-26 19:06:19.352495,203,19,Friday,0
2025-12-26 19:11:19.352495,200,19,Friday,0
2025-12-26 19:16:19.352495,202,19,Friday,0
2025-12-26 19:21:19.352495,220,19,Friday,0
2025-12-26 19:26:19.352495,201,19,Friday,0
2025-12-26 19:31:19.352495,202,19,Friday,0
2025-12-26 19:36:19.352495,202,19,Friday,0
2025-12-26 19:41:19.352495,209,19,Friday,0
2025-12-26 19:46:19.352495,209,19,Friday,0
2025-12-26 19:51:19.352495,173,19,Friday,0
2025-12-26 19:56:19.352495,213,19,Friday,0
2025-12-26 20:01:19.352495,217,20,Friday,0
2025-12-26 20:06:19.352495,191,20,Friday,0
2025-12-26 20:11:19.352495,191,20,Friday,0
2025-12-26 20:16:19.352495,196,20,Friday,0
2025-12-26 20:21:19.352495,192,20,Friday,0
2025-12-26 20:26:19.352495,201,20,Friday,0
2025-12-26 20:31:19.352495,179,20,Friday,0
2025-12-26 20:36:19.352495,186,20,Friday,0
2025-12-26 20:41:19.352495,212,20,Friday,0
2025-12-26 20:46:19.352495,187,20,Friday,0
2025-12-26 20:51:19.352495,208,20,Friday,0
2025-12-26 20:56:19.352495,198,20,Friday,0
2025-12-26 21:01:19.352495,176,21,Friday,0
2025-12-26 21:06:19.352495,200,21,Friday,0
2025-12-26 21:11:19.352495,192,21,Friday,0
2025-12-26 21:16:19.352495,188,21,Friday,0
2025-12-26 21:21:19.352495,194,21,Friday,0
2025-12-26 21:26:19.352495,196,21,Friday,0
2025-12-26 21:31:19.352495,198,21,Friday,0
2025-12-26 21:36:19.352495,202,21,Friday,0
2025-12-26 21:41:19.352495,194,21,Friday,0
2025-12-26 21:46:19.352495,176,21,Friday,0
2025-12-26 21:51:19.352495,184,21,Friday,0
2025-12-26 21:56:19.352495,218,21,Friday,0
2025-12-26 22:01:19.352495,195,22,Friday,0
2025-12-26 22:06:19.352495,211,22,Friday,0
2025-12-26 22:11:19.352495,201,22,Friday,0
2025-12-26 22:16:19.352495,189,22,Friday,0
2025-12-26 22:21:19.352495,190,22,Friday,0
2025-12-26 22:26:19.352495,186,22,Friday,0
2025-12-26 22:31:19.352495,168,22,Friday,0
2025-12-26 22:36:19.352495,186,22,Friday,0
2025-12-26 22:41:19.352495,197,22,Friday,0
2025-12-26 22:46:19.352495,179,22,Friday,0
2025-12-26 22:51:19.352495,189,22,Friday,0
2025-12-26 22:56:19.352495,193,22,Friday,0
2025-12-26 23:01:19.352495,175,23,Friday,0
2025-12-26 23:06:19.352495,180,23,Friday,0
2025-12-26 23:11:19.352495,174,23,Friday,0
2025-12-26 23:16:19.352495,175,23,Friday,0
2025-12-26 23:21:19.352495,171,23,Friday,0
2025-12-26 23:26:19.352495,174,23,Friday,0
2025-12-26 23:31:19.352495,198,23,Friday,0
2025-12-26 23:36:19.352495,174,23,Friday,0
2025-12-26 23:41:19.352495,184,23,Friday,0
2025-12-26 23:46:19.352495,178,23,Friday,0
2025-12-26 23:51:19.352495,195,23,Friday,0
2025-12-26 23:56:19.352495,196,23,Friday,0
2025-12-27 00:01:19.352495,137,0,Saturday,1
2025-12-27 00:06:19.352495,131,0,Saturday,1
2025-12-27 00:11:19.352495,126,0,Saturday,1
2025-12-27 00:16:19.352495,116,0,Saturday,1
2025-12-27 00:21:19.352495,148,0,Saturday,1
2025-12-27 00:26:19.352495,121,0,Saturday,1
2025-12-27 00:31:19.352495,135,0,Saturday,1
2025-12-27 00:36:19.352495,139,0,Saturday,1
2025-12-27 00:41:19.352495,123,0,Saturday,1
2025-12-27 00:46:19.352495,139,0,Saturday,1
2025-12-27 00:51:19.352495,136,0,Saturday,1
2025-12-27 00:56:19.352495,146,0,Saturday,1
2025-12-27 01:01:19.352495,124,1,Saturday,1
2025-12-27 01:06:19.352495,116,1,Saturday,1
2025-12-27 01:11:19.352495,124,1,Saturday,1
2025-12-27 01:16:19.352495,132,1,Saturday,1
2025-12-27 01:21:19.352495,130,1,Saturday,1
2025-12-27 01:26:19.352495,126,1,Saturday,1
2025-12-27 01:31:19.352495,111,1,Saturday,1
2025-12-27 01:36:19.352495,135,1,Saturday,1
2025-12-27 01:41:19.352495,151,1,Saturday,1
2025-12-27 01:46:19.352495,136,1,Saturday,1
2025-12-27 01:51:19.352495,137,1,Saturday,1
2025-12-27 01:56:19.352495,137,1,Saturday,1
2025-12-27 02:01:19.352495,136,2,Saturday,1
2025-12-27 02:06:19.352495,142,2,Saturday,1
2025-12-27 02:11:19.352495,137,2,Saturday,1
2025-12-27 02:16:19.352495,130,2,Saturday,1
2025-12-27 02:21:19.352495,125,2,Saturday,1
2025-12-27 02:26:19.352495,131,2,Saturday,1
2025-12-27 02:31:19.352495,137,2,Saturday,1
2025-12-27 02:36:19.352495,131,2,Saturday,1
2025-12-27 02:41:19.352495,138,2,Saturday,1
2025-12-27 02:46:19.352495,140,2,Saturday,1
2025-12-27 02:51:19.352495,144,2,Saturday,1
2025-12-27 02:56:19.352495,149,2,Saturday,1
2025-12-27 03:01:19.352495,137,3,Saturday,1
2025-12-27 03:06:19.352495,124,3,Saturday,1
2025-12-27 03:11:19.352495,134,3,Saturday,1
2025-12-27 03:16:19.352495,138,3,Saturday,1
2025-12-27 03:21:19.352495,120,3,Saturday,1
2025-12-27 03:26:19.352495,153,3,Saturday,1
2025-12-27 03:31:19.352495,141,3,Saturday,1
2025-12-27 03:36:19.352495,144,3,Saturday,1
2025-12-27 03:41:19.352495,154,3,Saturday,1
2025-12-27 03:46:19.352495,135,3,Saturday,1
2025-12-27 03:51:19.352495,147,3,Saturday,1
2025-12-27 03:56:19.352495,141,3,Saturday,1
2025-12-27 04:01:19.352495,141,4,Saturday,1
2025-12-27 04:06:19.352495,135,4,Saturday,1
2025-12-27 04:11:19.352495,160,4,Saturday,1
2025-12-27 04:16:19.352495,140,4,Saturday,1
2025-12-27 04:21:19.352495,152,4,Saturday,1
2025-12-27 04:26:19.352495,126,4,Saturday,1
2025-12-27 04:31:19.352495,158,4,Saturday,1
2025-12-27 04:36:19.352495,157,4,Saturday,1
2025-12-27 04:41:19.352495,148,4,Saturday,1
2025-12-27 04:46:19.352495,145,4,Saturday,1
2025-12-27 04:51:19.352495,152,4,Saturday,1
2025-12-27 04:56:19.352495,172,4,Saturday,1
2025-12-27 05:01:19.352495,132,5,Saturday,1
2025-12-27 05:06:19.352495,158,5,Saturday,1
2025-12-27 05:11:19.352495,141,5,Saturday,1
2025-12-27 05:16:19.352495,151,5,Saturday,1
2025-12-27 05:21:19.352495,149,5,Saturday,1
2025-12-27 05:26:19.352495,148,5,Saturday,1
2025-12-27 05:31:19.352495,153,5,Saturday,1
2025-12-27 05:36:19.352495,142,5,Saturday,1
2025-12-27 05:41:19.352495,164,5,Saturday,1
2025-12-27 05:46:19.352495,137,5,Saturday,1
2025-12-27 05:51:19.352495,161,5,Saturday,1
2025-12-27 05:56:19.352495,153,5,Saturday,1
2025-12-27 06:01:19.352495,145,6,Saturday,1
2025-12-27 06:06:19.352495,159,6,Saturday,1
2025-12-27 06:11:19.352495,142,6,Saturday,1
2025-12-27 06:16:19.352495,159,6,Saturday,1
2025-12-27 06:21:19.352495,145,6,Saturday,1
2025-12-27 06:26:19.352495,164,6,Saturday,1
2025-12-27 06:31:19.352495,151,6,Saturday,1
2025-12-27 06:36:19.352495,156,6,Saturday,1
2025-12-27 06:41:19.352495,164,6,Saturday,1
2025-12-27 06:46:19.352495,154,6,Saturday,1
2025-12-27 06:51:19.352495,162,6,Saturday,1
2025-12-27 06:56:19.352495,148,6,Saturday,1
2025-12-27 07:01:19.352495,170,7,Saturday,1
2025-12-27 07:06:19.352495,182,7,Saturday,1
2025-12-27 07:11:19.352495,193,7,Saturday,1
2025-12-27 07:16:19.352495,167,7,Saturday,1
2025-12-27 07:21:19.352495,174,7,Saturday,1
2025-12-27 07:26:19.352495,149,7,Saturday,1
2025-12-27 07:31:19.352495,182,7,Saturday,1
2025-12-27 07:36:19.352495,176,7,Saturday,1
2025-12-27 07:41:19.352495,164,7,Saturday,1
2025-12-27 07:46:19.352495,182,7,Saturday,1
2025-12-27 07:51:19.352495,167,7,Saturday,1
2025-12-27 07:56:19.352495,166,7,Saturday,1
2025-12-27 08:01:19.352495,176,8,Saturday,1
2025-12-27 08:06:19.352495,161,8,Saturday,1
2025-12-27 08:11:19.352495,182,8,Saturday,1
2025-12-27 08:16:19.352495,162,8,Saturday,1
2025-12-27 08:21:19.352495,162,8,Saturday,1
2025-12-27 08:26:19.352495,164,8,Saturday,1
2025-12-27 08:31:19.352495,181,8,Saturday,1
2025-12-27 08:36:19.352495,168,8,Saturday,1
2025-12-27 08:41:19.352495,161,8,Saturday,1
2025-12-27 08:46:19.352495,169,8,Saturday,1
2025-12-27 08:51:19.352495,175,8,Saturday,1
2025-12-27 08:56:19.352495,164,8,Saturday,1
2025-12-27 09:01:19.352495,165,9,Saturday,1
2025-12-27 09:06:19.352495,198,9,Saturday,1
2025-12-27 09:11:19.352495,169,9,Saturday,1
2025-12-27 09:16:19.352495,175,9,Saturday,1
2025-12-27 09:21:19.352495,175,9,Saturday,1
2025-12-27 09:26:19.352495,174,9,Saturday,1
2025-12-27 09:31:19.352495,185,9,Saturday,1
2025-12-27 09:36:19.352495,189,9,Saturday,1
2025-12-27 09:41:19.352495,177,9,Saturday,1
2025-12-27 09:46:19.352495,168,9,Saturday,1
2025-12-27 09:51:19.352495,193,9,Saturday,1
2025-12-27 09:56:19.352495,180,9,Saturday,1
2025-12-27 10:01:19.352495,198,10,Saturday,1
2025-12-27 10:06:19.352495,159,10,Saturday,1
2025-12-27 10:11:19.352495,184,10,Saturday,1
2025-12-27 10:16:19.352495,201,10,Saturday,1
2025-12-27 10:21:19.352495,179,10,Saturday,1
2025-12-27 10:26:19.352495,180,10,Saturday,1
2025-12-27 10:31:19.352495,186,10,Saturday,1
2025-12-27 10:36:19.352495,177,10,Saturday,1
2025-12-27 10:41:19.352495,180,10,Saturday,1
2025-12-27 10:46:19.352495,180,10,Saturday,1
2025-12-27 10:51:19.352495,177,10,Saturday,1
2025-12-27 10:56:19.352495,196,10,Saturday,1
2025-12-27 11:01:19.352495,189,11,Saturday,1
2025-12-27 11:06:19.352495,187,11,Saturday,1
2025-12-27 11:11:19.352495,192,11,Saturday,1
2025-12-27 11:16:19.352495,182,11,Saturday,1
2025-12-27 11:21:19.352495,177,11,Saturday,1
2025-12-27 11:26:19.352495,179,11,Saturday,1
2025-12-27 11:31:19.352495,185,11,Saturday,1
2025-12-27 11:36:19.352495,174,11,Saturday,1
2025-12-27 11:41:19.352495,180,11,Saturday,1
2025-12-27 11:46:19.352495,180,11,Saturday,1
2025-12-27 11:51:19.352495,206,11,Saturday,1
2025-12-27 11:56:19.352495,157,11,Saturday,1
2025-12-27 12:01:19.352495,183,12,Saturday,1
2025-12-27 12:06:19.352495,202,12,Saturday,1
2025-12-27 12:11:19.352495,186,12,Saturday,1
2025-12-27 12:16:19.352495,192,12,Saturday,1
2025-12-27 12:21:19.352495,186,12,Saturday,1
2025-12-27 12:26:19.352495,178,12,Saturday,1
2025-12-27 12:31:19.352495,162,12,Saturday,1
2025-12-27 12:36:19.352495,187,12,Saturday,1
2025-12-27 12:41:19.352495,177,12,Saturday,1
2025-12-27 12:46:19.352495,176,12,Saturday,1
2025-12-27 12:51:19.352495,179,12,Saturday,1
2025-12-27 12:56:19.352495,202,12,Saturday,1
2025-12-27 13:01:19.352495,208,13,Saturday,1
2025-12-27 13:06:19.352495,186,13,Saturday,1
2025-12-27 13:11:19.352495,179,13,Saturday,1
2025-12-27 13:16:19.352495,172,13,Saturday,1
2025-12-27 13:21:19.352495,188,13,Saturday,1
2025-12-27 13:26:19.352495,201,13,Saturday,1
2025-12-27 13:31:19.352495,180,13,Saturday,1
2025-12-27 13:36:19.352495,159,13,Saturday,1
2025-12-27 13:41:19.352495,189,13,Saturday,1
2025-12-27 13:46:19.352495,192,13,Saturday,1
2025-12-27 13:51:19.352495,166,13,Saturday,1
2025-12-27 13:56:19.352495,183,13,Saturday,1
2025-12-27 14:01:19.352495,186,14,Saturday,1
2025-12-27 14:06:19.352495,180,14,Saturday,1
2025-12-27 14:11:19.352495,173,14,Saturday,1
2025-12-27 14:16:19.352495,191,14,Saturday,1
2025-12-27 14:21:19.352495,176,14,Saturday,1
2025-12-27 14:26:19.352495,165,14,Saturday,1
2025-12-27 14:31:19.352495,159,14,Saturday,1
2025-12-27 14:36:19.352495,192,14,Saturday,1
2025-12-27 14:41:19.352495,185,14,Saturday,1
2025-12-27 14:46:19.352495,179,14,Saturday,1
2025-12-27 14:51:19.352495,173,14,Saturday,1
2025-12-27 14:56:19.352495,172,14,Saturday,1
2025-12-27 15:01:19.352495,166,15,Saturday,1
2025-12-27 15:06:19.352495,172,15,Saturday,1
2025-12-27 15:11:19.352495,155,15,Saturday,1
2025-12-27 15:16:19.352495,168,15,Saturday,1
2025-12-27 15:21:19.352495,172,15,Saturday,1
2025-12-27 15:26:19.352495,181,15,Saturday,1
2025-12-27 15:31:19.352495,174,15,Saturday,1
2025-12-27 15:36:19.352495,182,15,Saturday,1
2025-12-27 15:41:19.352495,187,15,Saturday,1
2025-12-27 15:46:19.352495,183,15,Saturday,1
2025-12-27 15:51:19.352495,177,15,Saturday,1
2025-12-27 15:56:19.352495,172,15,Saturday,1
2025-12-27 16:01:19.352495,161,16,Saturday,1
2025-12-27 16:06:19.352495,178,16,Saturday,1
2025-12-27 16:11:19.352495,187,16,Saturday,1
2025-12-27 16:16:19.352495,173,16,Saturday,1
2025-12-27 16:21:19.352495,188,16,Saturday,1
2025-12-27 16:26:19.352495,153,16,Saturday,1
2025-12-27 16:31:19.352495,156,16,Saturday,1
2025-12-27 16:36:19.352495,176,16,Saturday,1
2025-12-27 16:41:19.352495,169,16,Saturday,1
2025-12-27 16:46:19.352495,179,16,Saturday,1
2025-12-27 16:51:19.352495,166,16,Saturday,1
2025-12-27 16:56:19.352495,156,16,Saturday,1
2025-12-27 17:01:19.352495,162,17,Saturday,1
2025-12-27 17:06:19.352495,149,17,Saturday,1
2025-12-27 17:11:19.352495,152,17,Saturday,1
2025-12-27 17:16:19.352495,173,17,Saturday,1
2025-12-27 17:21:19.352495,171,17,Saturday,1
2025-12-27 17:26:19.352495,165,17,Saturday,1
2025-12-27 17:31:19.352495,144,17,Saturday,1
2025-12-27 17:36:19.352495,157,17,Saturday,1
2025-12-27 17:41:19.352495,148,17,Saturday,1
2025-12-27 17:46:19.352495,171,17,Saturday,1
2025-12-27 17:51:19.352495,153,17,Saturday,1
2025-12-27 17:56:19.352495,147,17,Saturday,1
2025-12-27 18:01:19.352495,158,18,Saturday,1
2025-12-27 18:06:19.352495,150,18,Saturday,1
2025-12-27 18:11:19.352495,171,18,Saturday,1
2025-12-27 18:16:19.352495,148,18,Saturday,1
2025-12-27 18:21:19.352495,141,18,Saturday,1
2025-12-27 18:26:19.352495,133,18,Saturday,1
2025-12-27 18:31:19.352495,153,18,Saturday,1
2025-12-27 18:36:19.352495,148,18,Saturday,1
2025-12-27 18:41:19.352495,138,18,Saturday,1
2025-12-27 18:46:19.352495,164,18,Saturday,1
2025-12-27 18:51:19.352495,158,18,Saturday,1
2025-12-27 18:56:19.352495,151,18,Saturday,1
2025-12-27 19:01:19.352495,164,19,Saturday,1
2025-12-27 19:06:19.352495,156,19,Saturday,1
2025-12-27 19:11:19.352495,141,19,Saturday,1
2025-12-27 19:16:19.352495,138,19,Saturday,1
2025-12-27 19:21:19.352495,156,19,Saturday,1
2025-12-27 19:26:19.352495,151,19,Saturday,1
2025-12-27 19:31:19.352495,148,19,Saturday,1
2025-12-27 19:36:19.352495,138,19,Saturday,1
2025-12-27 19:41:19.352495,152,19,Saturday,1
2025-12-27 19:46:19.352495,138,19,Saturday,1
2025-12-27 19:51:19.352495,144,19,Saturday,1
2025-12-27 19:56:19.352495,159,19,Saturday,1
2025-12-27 20:01:19.352495,137,20,Saturday,1
2025-12-27 20:06:19.352495,127,20,Saturday,1
2025-12-27 20:11:19.352495,132,20,Saturday,1
2025-12-27 20:16:19.352495,152,20,Saturday,1
2025-12-27 20:21:19.352495,144,20,Saturday,1
2025-12-27 20:26:19.352495,140,20,Saturday,1
2025-12-27 20:31:19.352495,135,20,Saturday,1
2025-12-27 20:36:19.352495,145,20,Saturday,1
2025-12-27 20:41:19.352495,131,20,Saturday,1
2025-12-27 20:46:19.352495,142,20,Saturday,1
2025-12-27 20:51:19.352495,131,20,Saturday,1
2025-12-27 20:56:19.352495,129,20,Saturday,1
2025-12-27 21:01:19.352495,131,21,Saturday,1
2025-12-27 21:06:19.352495,134,21,Saturday,1
2025-12-27 21:11:19.352495,137,21,Saturday,1
2025-12-27 21:16:19.352495,139,21,Saturday,1
2025-12-27 21:21:19.352495,99,21,Saturday,1
2025-12-27 21:26:19.352495,128,21,Saturday,1
2025-12-27 21:31:19.352495,132,21,Saturday,1
2025-12-27 21:36:19.352495,150,21,Saturday,1
2025-12-27 21:41:19.352495,124,21,Saturday,1
2025-12-27 21:46:19.352495,136,21,Saturday,1
2025-12-27 21:51:19.352495,149,21,Saturday,1
2025-12-27 21:56:19.352495,121,21,Saturday,1
2025-12-27 22:01:19.352495,137,22,Saturday,1
2025-12-27 22:06:19.352495,125,22,Saturday,1
2025-12-27 22:11:19.352495,128,22,Saturday,1
2025-12-27 22:16:19.352495,125,22,Saturday,1
2025-12-27 22:21:19.352495,125,22,Saturday,1
2025-12-27 22:26:19.352495,159,22,Saturday,1
2025-12-27 22:31:19.352495,140,22,Saturday,1
2025-12-27 22:36:19.352495,143,22,Saturday,1
2025-12-27 22:41:19.352495,136,22,Saturday,1
2025-12-27 22:46:19.352495,115,22,Saturday,1
2025-12-27 22:51:19.352495,135,22,Saturday,1
2025-12-27 22:56:19.352495,142,22,Saturday,1
2025-12-27 23:01:19.352495,122,23,Saturday,1
2025-12-27 23:06:19.352495,140,23,Saturday,1
2025-12-27 23:11:19.352495,138,23,Saturday,1
2025-12-27 23:16:19.352495,149,23,Saturday,1
2025-12-27 23:21:19.352495,126,23,Saturday,1
2025-12-27 23:26:19.352495,119,23,Saturday,1
2025-12-27 23:31:19.352495,127,23,Saturday,1
2025-12-27 23:36:19.352495,144,23,Saturday,1
2025-12-27 23:41:19.352495,112,23,Saturday,1
2025-12-27 23:46:19.352495,109,23,Saturday,1
2025-12-27 23:51:19.352495,131,23,Saturday,1
2025-12-27 23:56:19.352495,126,23,Saturday,1
2025-12-28 00:01:19.352495,130,0,Sunday,1
2025-12-28 00:06:19.352495,139,0,Sunday,1
2025-12-28 00:11:19.352495,125,0,Sunday,1
2025-12-28 00:16:19.352495,111,0,Sunday,1
2025-12-28 00:21:19.352495,151,0,Sunday,1
2025-12-28 00:26:19.352495,120,0,Sunday,1
2025-12-28 00:31:19.352495,120,0,Sunday,1
2025-12-28 00:36:19.352495,141,0,Sunday,1
2025-12-28 00:41:19.352495,127,0,Sunday,1
2025-12-28 00:46:19.352495,130,0,Sunday,1
2025-12-28 00:51:19.352495,136,0,Sunday,1
2025-12-28 00:56:19.352495,142,0,Sunday,1
2025-12-28 01:01:19.352495,128,1,Sunday,1
2025-12-28 01:06:19.352495,146,1,Sunday,1
2025-12-28 01:11:19.352495,110,1,Sunday,1
2025-12-28 01:16:19.352495,139,1,Sunday,1
2025-12-28 01:21:19.352495,123,1,Sunday,1
2025-12-28 01:26:19.352495,146,1,Sunday,1
2025-12-28 01:31:19.352495,134,1,Sunday,1
2025-12-28 01:36:19.352495,126,1,Sunday,1
2025-12-28 01:41:19.352495,139,1,Sunday,1
2025-12-28 01:46:19.352495,142,1,Sunday,1
2025-12-28 01:51:19.352495,140,1,Sunday,1
2025-12-28 01:56:19.352495,123,1,Sunday,1
2025-12-28 02:01:19.352495,129,2,Sunday,1
2025-12-28 02:06:19.352495,134,2,Sunday,1
2025-12-28 02:11:19.352495,134,2,Sunday,1
2025-12-28 02:16:19.352495,142,2,Sunday,1
2025-12-28 02:21:19.352495,115,2,Sunday,1
2025-12-28 02:26:19.352495,139,2,Sunday,1
2025-12-28 02:31:19.352495,133,2,Sunday,1
2025-12-28 02:36:19.352495,128,2,Sunday,1
2025-12-28 02:41:19.352495,129,2,Sunday,1
2025-12-28 02:46:19.352495,135,2,Sunday,1
2025-12-28 02:51:19.352495,102,2,Sunday,1
2025-12-28 02:56:19.352495,131,2,Sunday,1
2025-12-28 03:01:19.352495,130,3,Sunday,1
2025-12-28 03:06:19.352495,144,3,Sunday,1
2025-12-28 03:11:19.352495,131,3,Sunday,1
2025-12-28 03:16:19.352495,138,3,Sunday,1
2025-12-28 03:21:19.352495,156,3,Sunday,1
2025-12-28 03:26:19.352495,151,3,Sunday,1
2025-12-28 03:31:19.352495,150,3,Sunday,1
2025-12-28 03:36:19.352495,137,3,Sunday,1
2025-12-28 03:41:19.352495,148,3,Sunday,1
2025-12-28 03:46:19.352495,141,3,Sunday,1
2025-12-28 03:51:19.352495,141,3,Sunday,1
2025-12-28 03:56:19.352495,148,3,Sunday,1
2025-12-28 04:01:19.352495,138,4,Sunday,1
2025-12-28 04:06:19.352495,160,4,Sunday,1
2025-12-28 04:11:19.352495,144,4,Sunday,1
2025-12-28 04:16:19.352495,152,4,Sunday,1
2025-12-28 04:21:19.352495,161,4,Sunday,1
2025-12-28 04:26:19.352495,158,4,Sunday,1
2025-12-28 04:31:19.352495,134,4,Sunday,1
2025-12-28 04:36:19.352495,153,4,Sunday,1
2025-12-28 04:41:19.352495,157,4,Sunday,1
2025-12-28 04:46:19.352495,158,4,Sunday,1
2025-12-28 04:51:19.352495,139,4,Sunday,1
2025-12-28 04:56:19.352495,144,4,Sunday,1
2025-12-28 05:01:19.352495,161,5,Sunday,1
2025-12-28 05:06:19.352495,144,5,Sunday,1
2025-12-28 05:11:19.352495,149,5,Sunday,1
2025-12-28 05:16:19.352495,169,5,Sunday,1
2025-12-28 05:21:19.352495,153,5,Sunday,1
2025-12-28 05:26:19.352495,147,5,Sunday,1
2025-12-28 05:31:19.352495,146,5,Sunday,1
2025-12-28 05:36:19.352495,159,5,Sunday,1
2025-12-28 05:41:19.352495,143,5,Sunday,1
2025-12-28 05:46:19.352495,154,5,Sunday,1
2025-12-28 05:51:19.352495,161,5,Sunday,1
2025-12-28 05:56:19.352495,171,5,Sunday,1
2025-12-28 06:01:19.352495,165,6,Sunday,1
2025-12-28 06:06:19.352495,152,6,Sunday,1
2025-12-28 06:11:19.352495,172,6,Sunday,1
2025-12-28 06:16:19.352495,157,6,Sunday,1
2025-12-28 06:21:19.352495,149,6,Sunday,1
2025-12-28 06:26:19.352495,160,6,Sunday,1
2025-12-28 06:31:19.352495,177,6,Sunday,1
2025-12-28 06:36:19.352495,165,6,Sunday,1
2025-12-28 06:41:19.352495,164,6,Sunday,1
2025-12-28 06:46:19.352495,181,6,Sunday,1
2025-12-28 06:51:19.352495,150,6,Sunday,1
2025-12-28 06:56:19.352495,152,6,Sunday,1
2025-12-28 07:01:19.352495,150,7,Sunday,1
2025-12-28 07:06:19.352495,170,7,Sunday,1
2025-12-28 07:11:19.352495,169,7,Sunday,1
2025-12-28 07:16:19.352495,183,7,Sunday,1
2025-12-28 07:21:19.352495,171,7,Sunday,1
2025-12-28 07:26:19.352495,165,7,Sunday,1
2025-12-28 07:31:19.352495,169,7,Sunday,1
2025-12-28 07:36:19.352495,171,7,Sunday,1
2025-12-28 07:41:19.352495,154,7,Sunday,1
2025-12-28 07:46:19.352495,198,7,Sunday,1
2025-12-28 07:51:19.352495,177,7,Sunday,1
2025-12-28 07:56:19.352495,174,7,Sunday,1
2025-12-28 08:01:19.352495,179,8,Sunday,1
2025-12-28 08:06:19.352495,180,8,Sunday,1
2025-12-28 08:11:19.352495,172,8,Sunday,1
2025-12-28 08:16:19.352495,168,8,Sunday,1
2025-12-28 08:21:19.352495,181,8,Sunday,1
2025-12-28 08:26:19.352495,179,8,Sunday,1
2025-12-28 08:31:19.352495,168,8,Sunday,1
2025-12-28 08:36:19.352495,191,8,Sunday,1
2025-12-28 08:41:19.352495,180,8,Sunday,1
2025-12-28 08:46:19.352495,185,8,Sunday,1
2025-12-28 08:51:19.352495,192,8,Sunday,1
2025-12-28 08:56:19.352495,178,8,Sunday,1
2025-12-28 09:01:19.352495,182,9,Sunday,1
2025-12-28 09:06:19.352495,187,9,Sunday,1
2025-12-28 09:11:19.352495,172,9,Sunday,1
2025-12-28 09:16:19.352495,180,9,Sunday,1
2025-12-28 09:21:19.352495,182,9,Sunday,1
2025-12-28 09:26:19.352495,171,9,Sunday,1
2025-12-28 09:31:19.352495,204,9,Sunday,1
2025-12-28 09:36:19.352495,167,9,Sunday,1
2025-12-28 09:41:19.352495,169,9,Sunday,1
2025-12-28 09:46:19.352495,195,9,Sunday,1
2025-12-28 09:51:19.352495,190,9,Sunday,1
2025-12-28 09:56:19.352495,173,9,Sunday,1
2025-12-28 10:01:19.352495,189,10,Sunday,1
2025-12-28 10:06:19.352495,198,10,Sunday,1
2025-12-28 10:11:19.352495,183,10,Sunday,1
2025-12-28 10:16:19.352495,210,10,Sunday,1
2025-12-28 10:21:19.352495,167,10,Sunday,1
2025-12-28 10:26:19.352495,191,10,Sunday,1
2025-12-28 10:31:19.352495,196,10,Sunday,1
2025-12-28 10:36:19.352495,194,10,Sunday,1
2025-12-28 10:41:19.352495,183,10,Sunday,1
2025-12-28 10:46:19.352495,183,10,Sunday,1
2025-12-28 10:51:19.352495,190,10,Sunday,1
2025-12-28 10:56:19.352495,194,10,Sunday,1
2025-12-28 11:01:19.352495,192,11,Sunday,1
